championship_year,event_date,event_date_iso,event_id,event_name,event_label,external_event_name,source_url,source_api_url,tracker_year,athlete,first_name,last_name,bib,bib_display,country_iso2,country_iso3,country,gender,age_group,finisher,dnf,dns,dq,finish_time,finish_seconds,swim_time,swim_seconds,t1_time,t1_seconds,bike_time,bike_seconds,t2_time,t2_seconds,run_time,run_seconds,finish_rank_overall,finish_rank_gender,finish_rank_group,swim_rank_overall,swim_rank_gender,swim_rank_group,bike_rank_overall,bike_rank_gender,bike_rank_group,run_rank_overall,run_rank_gender,run_rank_group,total_distance_completed_km,swim_distance_completed_km,bike_distance_completed_km,run_distance_completed_km,result_id,created_on,modified_on
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Jessica Jacobs,Jessica,Jacobs,1584,,US,USA,United States,Female,F40-44,True,False,False,False,13:26:32,48392,1:13:09,4389,,191,5:14:21,18861,,320,6:50:31,24631,1982,510,92,1473,344,64,1173,134,20,1982,510,92,226.27,3.86,180.25,42.16,b9a63850-3537-4875-8356-3f760056c8d9,2018-10-14T14:48:08Z,2025-04-16T13:42:26Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Berenike Gensior,Berenike,Gensior,365,,DE,DEU,Germany,Female,F60-64,True,False,False,False,13:26:54,48414,1:28:46,5326,,324,6:41:48,24108,,385,5:04:31,18271,1983,511,13,2038,541,21,2067,534,19,1983,511,13,226.27,3.86,180.25,42.16,b5ff2cfa-8583-4a00-9f62-bc8e75394ae6,2018-10-14T14:49:08Z,2025-04-16T13:46:56Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Julie Palmer,Julie,Palmer,831,,US,USA,United States,Female,F50-54,True,False,False,False,13:27:01,48421,1:25:46,5146,,401,6:30:54,23454,,601,5:13:39,18819,1984,512,56,1959,502,45,2015,515,56,1984,512,56,226.27,3.86,180.25,42.16,90569c93-6d8e-4ecc-9477-a3bfc1b7841b,2018-10-14T14:48:52Z,2025-04-16T13:45:23Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Linni TILLER,Linni,TILLER,584,,NO,NOR,Norway,Female,F55-59,True,False,False,False,13:27:15,48435,1:27:02,5222,,301,6:27:01,23221,,345,5:22:26,19346,1985,513,33,1993,515,33,1993,506,28,1985,513,33,226.27,3.86,180.25,42.16,d9bd7a87-bc4e-4ba0-ae01-ab0dbf6cbb8f,2018-10-14T14:45:27Z,2025-04-16T13:43:19Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Joan Stepler,Joan,Stepler,820,,US,USA,United States,Female,F50-54,True,False,False,False,13:29:35,48575,1:32:54,5574,,339,5:54:08,21248,,476,5:48:58,20938,1988,514,57,2121,568,58,1873,443,39,1988,514,57,226.27,3.86,180.25,42.16,ebdd1ab6-4b41-43cc-b0a7-538cfb5dac91,2018-10-14T14:48:48Z,2025-04-16T13:46:57Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Kano Miho,Kano,Miho,554,,JP,JPN,Japan,Female,F55-59,True,False,False,False,13:31:01,48661,1:28:04,5284,,502,7:01:19,25279,,458,4:45:38,17138,1991,515,34,2013,524,37,2154,568,42,1991,515,34,226.27,3.86,180.25,42.16,8e05aba2-2721-4232-8e06-5ede5d41fd98,2018-10-14T14:49:13Z,2025-04-16T13:49:34Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Ka Hung Tsang,Ka Hung,Tsang,2433,,HK,HKG,Hong Kong,Female,F18-24,True,False,False,False,13:32:39,48759,1:11:47,4307,,169,6:41:33,24093,,467,5:28:43,19723,1995,516,30,1382,317,27,1980,498,30,1995,516,30,226.27,3.86,180.25,42.16,7a01f18b-961f-4a3c-a1de-6480f03f5981,2018-10-14T14:40:22Z,2025-04-16T13:41:21Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Ginger Watkins,Ginger,Watkins,363,,US,USA,United States,Female,F60-64,True,False,False,False,13:32:48,48768,1:15:02,4502,,343,6:38:33,23913,,503,5:25:07,19507,1996,517,14,1567,366,6,1995,507,15,1996,517,14,226.27,3.86,180.25,42.16,dfc86926-b7b9-4775-a3f2-85c29ad093b6,2018-10-14T14:44:30Z,2025-04-16T13:42:19Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Maria Désirée Awad,Maria Désirée,Awad,355,,MX,MEX,Mexico,Female,F60-64,True,False,False,False,13:32:50,48770,1:29:11,5351,,391,7:07:06,25626,,294,4:45:08,17108,1997,518,15,2049,546,23,2168,572,29,1997,518,15,226.27,3.86,180.25,42.16,44fc946e-43b3-4b75-9fad-1113539cd606,2018-10-14T14:48:26Z,2025-04-16T13:48:49Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Brenda Bettencourt,Brenda,Bettencourt,356,,US,USA,United States,Female,F60-64,True,False,False,False,13:34:13,48853,1:19:02,4742,,330,6:28:13,23293,,410,5:34:38,20078,1999,519,16,1736,423,8,1961,489,12,1999,519,16,226.27,3.86,180.25,42.16,bfffdca2-0608-4bb6-b061-e1a012a750ac,2018-10-14T14:49:29Z,2025-04-16T13:44:52Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Mary Houbolt,Mary,Houbolt,259,,US,USA,United States,Female,F65-69,True,False,False,False,13:34:49,48889,1:28:14,5294,,396,5:39:54,20394,,624,6:09:41,22181,2001,520,3,2020,529,7,1723,368,1,2001,520,3,226.27,3.86,180.25,42.16,675d4a30-a9fb-48f1-8da0-e8306bc180b6,2018-10-14T14:45:49Z,2025-04-16T13:46:20Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Grace Plager,Grace,Plager,391,,US,USA,United States,Female,F60-64,True,False,False,False,13:36:39,48999,1:38:07,5887,,318,6:14:10,22450,,322,5:33:42,20022,2003,521,17,2178,596,33,1986,502,14,2003,521,17,226.27,3.86,180.25,42.16,1e33d194-e08b-47dc-a4b8-3b01899718eb,2018-10-14T14:47:28Z,2025-04-16T13:41:45Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Joanna Younts,Joanna,Younts,838,,US,USA,United States,Female,F50-54,True,False,False,False,13:38:13,49093,1:19:52,4792,,494,5:50:20,21020,,516,6:11:11,22271,2007,522,58,1775,442,35,1763,385,24,2007,522,58,226.27,3.86,180.25,42.16,7cdf9182-a3d7-42b1-a4e8-e0a1c241a034,2018-10-14T14:45:45Z,2025-04-16T13:41:40Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Rosie Spicer,Rosie,Spicer,361,,AU,AUS,Australia,Female,F60-64,True,False,False,False,13:39:23,49163,1:30:59,5459,,477,6:01:42,21702,,496,5:50:29,21029,2009,523,18,2088,564,28,1909,466,8,2009,523,18,226.27,3.86,180.25,42.16,54f731aa-ffb9-4abb-865d-568490f470ce,2018-10-14T14:44:33Z,2025-04-16T13:42:16Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Susan Nowell,Susan,Nowell,1627,,US,USA,United States,Female,F40-44,True,False,False,False,13:40:35,49235,1:07:56,4076,,504,6:43:06,24186,,774,5:28:15,19695,2011,524,93,1073,197,34,1996,508,91,2011,524,93,226.27,3.86,180.25,42.16,53e469c5-7827-420d-a8db-9a5c8c60c610,2018-10-14T14:42:31Z,2025-04-16T13:42:45Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,MARILZA CANDIDA SALDANHA,MARILZA,CANDIDA SALDANHA,817,,BR,BRA,Brazil,Female,F50-54,True,False,False,False,13:41:02,49262,1:20:05,4805,,388,6:31:35,23495,,474,5:35:00,20100,2012,525,59,1784,446,37,1988,504,53,2012,525,59,226.27,3.86,180.25,42.16,76c84282-6ef3-4b7c-aba2-a3e8c6102d0e,2018-10-14T14:48:07Z,2025-04-16T13:39:33Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Mary Ellen Loranger,Mary Ellen,Loranger,1245,,US,USA,United States,Female,F45-49,True,False,False,False,13:41:45,49305,1:11:58,4318,,345,6:31:17,23477,,394,5:46:11,20771,2013,526,68,1402,329,44,1946,482,65,2013,526,68,226.27,3.86,180.25,42.16,7b81708f-3ae4-4661-a2c6-614cd5bfc92d,2018-10-14T14:48:55Z,2025-04-16T13:47:32Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Dina Altayeb,Dina,Altayeb,2468,,SA,SAU,Saudi Arabia,Female,F45-49,True,False,False,False,13:43:14,49394,1:37:41,5861,,856,6:44:04,24244,,440,4:59:53,17993,2016,527,69,2169,591,73,2146,564,74,2016,527,69,226.27,3.86,180.25,42.16,8a45fd13-5ff0-41b3-93b6-e3b3ad6f8baa,2018-10-14T14:46:35Z,2025-04-16T13:44:34Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Antje Wietscher,Antje,Wietscher,364,,DE,DEU,Germany,Female,F60-64,True,False,False,False,13:44:05,49445,1:39:27,5967,,440,6:51:34,24694,,530,4:56:54,17814,2017,528,19,2197,603,34,2155,569,28,2017,528,19,226.27,3.86,180.25,42.16,12c89ede-7b68-4b0f-b556-ff026c9c8b4d,2018-10-14T14:48:11Z,2025-04-16T13:47:56Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Anna Wedgwood,Anna,Wedgwood,869,,GB,GBR,United Kingdom,Female,F50-54,True,False,False,False,13:45:17,49517,1:45:54,6354,,384,6:12:19,22339,,545,5:31:35,19895,2020,529,60,2237,619,67,2019,516,57,2020,529,60,226.27,3.86,180.25,42.16,bc7b43df-c4ec-469a-b483-5413b5da35c0,2018-10-14T14:48:18Z,2025-04-16T13:42:15Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Nancy Peters,Nancy,Peters,370,,US,USA,United States,Female,F60-64,True,False,False,False,13:46:32,49592,1:26:34,5194,,326,6:42:16,24136,,280,5:27:36,19656,2025,530,20,1979,505,18,2062,532,18,2025,530,20,226.27,3.86,180.25,42.16,34118b46-4c18-40bc-9c72-d6af9934d3d7,2018-10-14T14:47:51Z,2025-04-16T13:48:24Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Nicole Ramsbey,Nicole,Ramsbey,1629,,US,USA,United States,Female,F40-44,True,False,False,False,13:47:07,49627,1:25:43,5143,,503,6:42:11,24131,,514,5:22:16,19336,2026,531,94,1957,501,90,2069,535,93,2026,531,94,226.27,3.86,180.25,42.16,20735179-4d2a-4412-a78c-9ba445b23017,2018-10-14T14:46:18Z,2025-04-16T13:44:20Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Juana Criado  Gamez,Juana,Criado  Gamez,546,,ES,ESP,Spain,Female,F55-59,True,False,False,False,13:47:14,49634,1:24:04,5044,,415,7:06:00,25560,,384,5:03:51,18231,2027,532,35,1921,495,31,2151,565,41,2027,532,35,226.27,3.86,180.25,42.16,61c7c560-d384-4c35-91b1-dcb38541827e,2018-10-14T14:48:24Z,2025-04-16T13:49:39Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Michele Sorensen,Michele,Sorensen,373,,US,USA,United States,Female,F60-64,True,False,False,False,13:47:16,49636,1:30:17,5417,,365,6:41:18,24078,,630,5:19:06,19146,2028,533,21,2071,555,26,2073,537,20,2028,533,21,226.27,3.86,180.25,42.16,731d1b77-ed9d-43d3-bd45-ed0ec6f25c5d,2018-10-14T14:48:14Z,2025-04-16T13:50:05Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Rikako Takei,Rikako,Takei,559,,US,USA,United States,Female,F55-59,True,False,False,False,13:48:25,49705,1:20:25,4825,,326,7:22:42,26562,,718,4:47:54,17274,2029,534,36,1814,454,20,2184,584,46,2029,534,36,226.27,3.86,180.25,42.16,db33f7d0-092f-45c9-931c-f240e863f57d,2018-10-14T14:45:06Z,2025-04-16T13:48:59Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Patrica Harris,Patrica,Harris,381,,CA,CAN,Canada,Female,F60-64,True,False,False,False,13:49:22,49762,1:27:32,5252,,506,6:53:50,24830,,584,5:09:50,18590,2030,535,22,2008,519,19,2114,553,25,2030,535,22,226.27,3.86,180.25,42.16,07e63725-cfa1-4447-b42b-15c1363218bd,2018-10-14T14:40:56Z,2025-04-16T13:39:51Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Marcy Bearden,Marcy,Bearden,1612,,US,USA,United States,Female,F40-44,True,False,False,False,13:50:35,49835,1:04:23,3863,,306,6:14:29,22469,,395,6:20:02,22802,2031,536,95,772,125,17,1809,407,77,2031,536,95,226.27,3.86,180.25,42.16,67876c79-d186-4bc9-9bdc-a1db2700ca43,2018-10-14T14:43:53Z,2025-04-16T13:47:58Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Jill Specht,Jill,Specht,2326,,US,USA,United States,Female,F25-29,True,False,False,False,13:52:05,49925,1:10:07,4207,,343,6:20:18,22818,,674,6:04:43,21883,2034,537,53,1273,277,37,1893,457,51,2034,537,53,226.27,3.86,180.25,42.16,0dba769d-e5dc-45cc-b66e-c3d5f59f24ad,2018-10-14T14:48:20Z,2025-04-16T13:46:44Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Elizabeth Adkins,Elizabeth,Adkins,1573,,US,USA,United States,Female,F40-44,True,False,False,False,13:52:42,49962,1:28:35,5315,,483,6:46:01,24361,,570,5:20:33,19233,2035,538,96,2032,537,93,2092,543,95,2035,538,96,226.27,3.86,180.25,42.16,d4c53ea6-a264-4e45-8e0e-d0f6ece30431,2018-10-14T14:45:30Z,2025-04-16T13:40:08Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Mina Nussboum,Mina,Nussboum,555,,IL,ISR,Israel,Female,F55-59,True,False,False,False,13:52:59,49979,1:45:46,6346,,373,6:27:48,23268,,398,5:26:34,19594,2036,539,37,2233,616,50,2078,538,37,2036,539,37,226.27,3.86,180.25,42.16,731fe287-6845-49b5-aa23-7d47f2bc1ab1,2018-10-14T14:48:23Z,2025-04-16T13:43:57Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Sandra Wendel,Sandra,Wendel,262,,US,USA,United States,Female,F65-69,True,False,False,False,13:53:49,50029,1:23:12,4992,,354,6:45:48,24348,,518,5:30:17,19817,2038,540,4,1910,491,6,2064,533,4,2038,540,4,226.27,3.86,180.25,42.16,acebf56f-6a77-4372-beb7-021685df2bb5,2018-10-14T14:45:53Z,2025-04-16T13:50:34Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Shannon Scovel,Shannon,Scovel,2451,,US,USA,United States,Female,F18-24,True,False,False,False,13:53:53,50033,0:57:05,3425,,414,7:26:53,26813,,492,5:14:49,18889,2039,541,31,235,22,1,2123,555,34,2039,541,31,226.27,3.86,180.25,42.16,c6405f3c-67d7-46cc-ad35-8f62746a1174,2018-10-14T14:44:50Z,2025-04-16T13:46:39Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Marianne Sutra,Marianne,Sutra,566,,FR,FRA,France,Female,F55-59,True,False,False,False,13:54:36,50076,1:20:25,4825,,279,6:30:11,23411,,409,5:52:32,21152,2040,542,38,1814,454,20,1975,495,27,2040,542,38,226.27,3.86,180.25,42.16,44d876d4-741f-499d-a56a-bfb0a67d8d5a,2018-10-14T14:49:23Z,2025-04-16T13:40:37Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Pam Morris,Pam,Morris,369,,NZ,NZL,New Zealand,Female,F60-64,True,False,False,False,13:54:46,50086,1:42:48,6168,,647,6:29:36,23376,,292,5:26:43,19603,2041,543,23,2215,610,36,2095,546,24,2041,543,23,226.27,3.86,180.25,42.16,2ce9eb18-4654-4a1c-9e8b-fa292dc77796,2018-10-14T14:45:47Z,2025-04-16T13:47:12Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Angie Boettner,Angie,Boettner,1929,,US,USA,United States,Female,F35-39,True,False,False,False,13:59:27,50367,1:30:23,5423,,380,6:57:07,25027,,450,5:18:07,19087,2050,544,71,2072,556,70,2135,560,71,2050,544,71,226.27,3.86,180.25,42.16,c8eb7a3a-78f4-4acc-b02d-e7a7bb4f71cd,2018-10-14T14:41:05Z,2025-04-16T13:43:29Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Joanne Furu,Joanne,Furu,251,,US,USA,United States,Female,F65-69,True,False,False,False,14:00:11,50411,1:38:17,5897,,425,7:14:30,26070,,643,4:49:36,17376,2052,545,5,2180,597,12,2210,598,8,2052,545,5,226.27,3.86,180.25,42.16,c3ef8098-0897-413c-bc88-eef43d63cc6d,2018-10-14T14:48:47Z,2025-04-16T13:45:26Z
2018,10/13/2018,2018-10-13T00:00:00Z,19c48b66-758e-e711-9419-005056951bf1,2018 IRONMAN World Championship,2018 IRONMAN World Championship,,https://labs-v2.competitor.com/results/event/e798aa20-f278-e111-b16a-005056956277_Kona,https://labs-v2.competitor.com/api/results?wtc_eventid=19c48b66-758e-e711-9419-005056951bf1,2018,Lone Christensen,Lone,Christensen,571,,DK,DNK,Denmark,Female,F55-59,True,False,False,False,14:00:53,50453,1:35:12,5712,,350,7:06:36,25596,,709,5:01:26,18086,2054,546,39,2139,575,44,2179,580,43,2054,546,39,226.27,3.86,180.25,42.16,49404f77-1396-46e9-a4fe-ea638b3b880c,2018-10-14T14:40:45Z,2025-04-16T13:42:45Z
